book_id,book_title,subject,chapter_id,chapter_title,chapter_order,item_id,item_title,item_order,key_points,full_text,page_reference
eng-01,大岩のいちばんはじめの英文法,英語,ch21,特別講義 形容詞のカタマリ,21,ch21-item07,特別講義 形容詞のカタマリ 導入,7,形容詞のカタマリは名詞の後ろに付く;to不定詞・分詞・関係代名詞が代表例;表現力を豊かにする,特別講義 形容詞のカタマリ\n\nは〜い、みなさんこんにちは！\n形容詞、好きですか〜！？\n私は好きです！ハッキリ言って、大好きです！\nだって、形容詞のカタマリを名詞の後ろに付けると、\nいろんなイメージを伝えることができるんですもの。\n\n名詞 <to V原....> ← to 不定詞 (形容詞的用法)\n名詞 <Ving.....〉 など ← 分詞\n名詞 < who V .....> など ← 関係代名詞\n\nこれらの文法を使えば、\nあんなイメージやこんなイメージだけでなく、そんなイメージまで……！？\nもう、自由自在にお伝えできるようになっちゃうのが形容詞！\nもう、最高！！！\n\n……というわけで、よろしいでしょうか。\n\nここまでの授業で〈形容詞のカタマリ〉をたくさん身につけてきたので\n表現力もだいぶ豊かになってきた頃じゃないかなと思います。\nでも、〈形容詞のカタマリ〉って結構「難しい」って誤解されている場合\nが多いので、ここでもう一度、\n別な角度から復習しちゃおうかなって思ってます。\n\n「名詞 〈形容詞のカタマリ〉」という形がまだ頭に入りきっていない人は、\n〈形容詞のカタマリ〉から何か名詞が抜けているということがわかって\nいない場合が多いんだよね。\n\nそこで、「名詞 〈形容詞のカタマリ〉」という形は、\n小学校で習った (はずの) 「文章の名詞化」によってできあがるのだと考\nえてみましょう！\n\n「名詞化」とは文字どおり、文章の語順を変えることで、\nその文章を名詞のカタマリにしてしまうワザです。,P180
eng-01,大岩のいちばんはじめの英文法,英語,ch21,特別講義 形容詞のカタマリ,21,ch21-item08,日本語における「文章の名詞化」,8,日本語では文章中の名詞を文末に移動すると〈形容詞のカタマリ〉名詞の形になる例,文章の名詞化\n\n日本語の文章の多くは、文章中の名詞を文末に移動すると、\n〈形容詞のカタマリ〉名詞\nという形に変換できるのは知っているでしょうか？\n\n例えば、このような感じです。\n\nその男性は犬を飼っている。\nその男性を文末へ移動した場合\n→〈犬を飼っている〉その男性\n犬を文末へ移動した場合\n→〈その男性が飼っている〉犬\n\n文中にある名詞を後ろに移動して、\n名詞の前が〈形容詞のカタマリ〉になるようにすると、\n「〈形容詞のカタマリ〉名詞」という形になるよね。\n\nこのように、文章を「〈形容詞のカタマリ〉「名詞」という形に「名詞化」\nしたものは、名詞のカタマリとして使えるようになるんだけど、\n実はこれが、第2章でやってきた「名詞 〈形容詞のカタマリ〉」たちの\n正体なのです！！\n\n……といきなり言われても、\nよくわからないですよね？\n\nでは、次は英語で見ていっちゃいましょう！,P181
eng-01,大岩のいちばんはじめの英文法,英語,ch21,特別講義 形容詞のカタマリ,21,ch21-item09,英語における形容詞のカタマリ① (to不定詞),9,英語では名詞を前に出し後ろに形容詞のカタマリ;名詞<to V原...>;主語・目的語・前置詞の後ろの名詞で名詞化する例,2 形容詞のカタマリ ① 〜to 不定詞〜\n\n日本語では、〈形容詞のカタマリ〉を名詞の前に置いたよね。\n英語の場合は、文章中の名詞を前に出して、\n名詞の後ろに〈形容詞のカタマリ〉を置く形にすれば完成です！\n\n名詞 〈形容詞のカタマリ〉\n=名詞〈to V原.....\n\n〈形容詞のカタマリ〉に修飾される名詞は\nで囲んであるからね。\n\nでは、文章の名詞化で「名詞 〈形容詞のカタマリ〉」という形を作って\nみましょう。\n\n(主語で名詞化)\nThe man loves her.\n(その男性は彼女を愛している。)\n→ the man 〈to love her〉\n(彼女を愛しているその男性)\n\n(目的語で名詞化)\nI read a lot of books.\n(私はたくさんの本を読む。)\n※<I>は文の主語と同じと考え消す\n→ a lot of books 〈to read〉 (読むべきたくさんの本)\n\n(前置詞の後の名詞で名詞化)\nI live in the house.\n(私はその家に住んでいる。)\n※<I>は文の主語と同じと考え消す\n→ the house 〈to live in〉\n(住むためのその家)\n\nto 不定詞を使った「名詞 <to V原.....>」も、文章中の名詞を前に出して、\n名詞 〈形容詞のカタマリ〉」という形にしたものなんだ。\n\nこのことがわかると、「名詞 〈形容詞のカタマリ〉」のように、\n名詞と〈形容詞のカタマリ〉をくっつけて使う必要があるのがわかる\nよね (名詞と〈形容詞のカタマリ〉を離してしまう人がいるので注意！)。,P182
eng-01,大岩のいちばんはじめの英文法,英語,ch21,特別講義 形容詞のカタマリ,21,ch21-item10,英語における形容詞のカタマリ② (分詞),10,名詞<Ving...>;名詞<Vpp...>;文章の主語を使って名詞化する例,3 形容詞のカタマリ ② 〜分詞〜\n\nでは、次は分詞を見てみよう！\n\n名詞 〈形容詞のカタマリ〉\n① 名詞 <Ving.....>\n② 名詞 <Vpp....>\n\n分詞を使ったこの①②の形も、\n文章の名詞化によって作ることができるんです。\n\nA dog is running in the park.\n(犬がその公園を走っている。)\n※動詞 is は不要なので消える\n→ a dog 〈running in the park〉\n(その公園を走っている犬)\n\nThe book is written in English. (その本は英語で書かれている。)\n※動詞 is は不要なので消える\n→ the book 〈written in English〉 (英語で書かれているその本)\n\n文章の主語を使って「名詞 〈形容詞のカタマリ〉」という形を作ってい\nるのがわかるかな？\n\nではもう1つ！\n\nThe cat lives in the house.\n(その猫はその家に住んでいる。)\n→ the cat 〈living in the house〉 (その家に住んでいるその猫)\n\nこのように、文章の主語の後に〈形容詞のカタマリ〉を付けて名詞化\nしたものが、分詞の「名詞 <Ving...〉」や「名詞 〈Vpp.....〉」という形\nなんだね！,P183
eng-01,大岩のいちばんはじめの英文法,英語,ch21,特別講義 形容詞のカタマリ,21,ch21-item11,英語における形容詞のカタマリ③ (関係代名詞),11,人<who V...>;人以外<which V...>;人<who(m) SV...>;人以外<which SV...>;文章中の名詞を前に出して名詞化,4 形容詞のカタマリ ③ 〜関係代名詞〜\n\n関係代名詞や関係副詞も同じ〈形容詞のカタマリ〉だけど、\n「ちょっと関係代名詞は……」とうつむく人が多いので、\nここでは関係代名詞で「名詞 〈形容詞のカタマリ〉」という形を作って\nみよう！簡単だからね！\n\n名詞 〈形容詞のカタマリ〉\n① 人 <who V.....>\n② 人以外 <which V.....>\n③ 人 <who(m) SV.....>\n④ 人以外 <which SV.....>\n\n関係代名詞を使ったこの①〜④の形も、\n文章中の名詞を前に出して名詞化したものなんだ。\n\nThe man lives in the village.\n(その男性はその村に住んでいる。)\n→ the man 〈who lives in the village〉 (その村に住んでいるその男性)\n\nThe dog barks at the woman.\n(その犬はその女性をほえる。)\n→ the dog 〈which barks at the woman〉 (その女性をほえるその犬)\n\nThe dog barks at the woman.\n(その犬はその女性をほえる。)\n→ the woman 〈who (m) the dog barks at〉 (その犬がほえるその女性)\n\nThe man lives in the village.\n(その男性はその村に住んでいる。)\n→ the village 〈which the man lives in〉 (その男性が住んでいるその村)\n\n「名詞 〈形容詞のカタマリ〉」という形は、\n〈toV〉〈Ving.....〉< who V...> などなど、\n色々な〈形容詞のカタマリ〉を使って作ることができるんだけど、\nすべてもとは1つの文章を名詞化したものなんだよ、\nってことがわかってもらえたかな？,P184
eng-01,大岩のいちばんはじめの英文法,英語,ch21,特別講義 形容詞のカタマリ,21,ch21-item12,名詞化したカタマリを文へ組み込む,12,名詞化したものはSやOの位置に置ける;例文紹介;まとめと次章への導入,S 名詞化したカタマリを文へ組み込む\nでは、最後に、名詞化したものを文の中に組み込んでみよう。\n名詞化したものは、ふつうに名詞を置く位置に置けばいいからね。\n基本的には主語 (S)や目的語 (O) の位置に置くことが多いので、\nここではその位置に置いた文を確認しておこう！\n\n<The book written in English> is Frank's.\n(英語で書かれたその本はフランクのものだ。 (人's=人のもの))\n\n<The man who lives in the village> is kind.\n(その村に住んでいるその男性は親切だ。)\n\nI have a lot of books <to read>.\n(私には読むべきたくさんの本がある。)\n\nさあ、どうだったでしょうか！？\nもし、〈形容詞のカタマリ〉の授業で少しだけ混乱していたとしても、\nこの授業でスッキリしてくれたら嬉しいです！\n\nさあ、それでは理解を深めたところで\nさっそく次へと進んでいきましょう！！！\n\n次はいよいよ最後の章、\n「その他の重要文法」を一気におさえますよ！,P184-P185
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item01,比較の基本概念,1,比較は形容詞・副詞を比べる;名詞・動詞は比較できない;比較の結果は勝ち・引き分け・負けの3パターン,"比較は、何と何[誰と誰]の何について比べて、その結果""どっちが勝ったのか""を押さえよう！\n\n今回の主役\n原級と比較級\n\n比較っていうのは、その名のとおり「比べる」ってことなんだけど、\n比べるポイントとなる品詞ってな〜んだ？\n……そう！\n\n美しい\n「どちらがより beautiful か」とか、\n\n速い\n「どちらがより fast か」のように、\n形容詞や副詞を比べることができるんだよね。\nたまに「名詞！」って答えるツワモノもいるけど、\n\n犬\n例えば「どちらがより dog か？」では、意味不明ですから！！！\n名詞や動詞という要素は比較できないので気をつけてね！\n\nでは、さっそく比較の授業をはじめましょうか。\n何かを比較したときは、絶対に3つの答えしか出てこないよね！？\n\nかわいい\n例えば、「ボクと石田のどちらが cute か」を比べたら、\n①ボクの方が cute！ →ボクの勝ち\n②どちらも同じくらい cute！ →引き分け\n③ボクの方が cute じゃない！ →ボクの負け\nの3つの答えしかないでしょ？\nだから、比較はその3パターンの表現をおさえてしまえばいいよね。",P188
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item02,比較級・最上級の作り方,2,"5字以下(er/est, y→ier/iest, 短母音+子音字→重ねてer/est);6字以上(more/most+原級);例外(stronger/strongest, 不規則変化 good/bad/many/little)",「勝ち」から書くパターン\n\n何かと何かを比べて「勝ち」の方から文を書くときには、\n形容詞 [副詞] を「比較級」という形に変えて書くので、まずは比較級の\n作り方と、次の講でやる最上級の作り方をセットでマスターしよう！\n\n● POINT 比較級・最上級の作り方\n【5字以下の単語の場合】\n①ふつう→er (比較級) / est (最上級) で終わる形を作る\n例 long (4字) → longer → longest\n②語尾が「子音字※1 + y」の語\n→yをiに変えてer (比較級) / est (最上級) を付ける\n例 easy (4字) → easier → easiest (s が子音字)\n③語尾が「短母音※2 +子音字」の語\n→子音字を重ねてer (比較級) / est (最上級) を付ける\n例 big [bɪɡ] (3字) → bigger → biggest ([ɪ] が短母音で g が子音字)\n\n【6字以上の単語の場合】\n●ふつう→「more +原級※3」 (比較級) /「most +原級」 (最上級)\n例 interesting (11字) → more interesting → most interesting\n\n【例外】\n①6字でも er (比較級) / est (最上級) を付ける単語\n例 strong (6字) → stronger → strongest\n②不規則変化※4 する単語\n例 good [ɡʊd] [wel] → better → best\nbad [bæd] [ɪl] → worse → worst\nmany [ˈmeni] [mʌtʃ] → more → most\nlittle [ˈlɪtl] → less → least\n\n※1 子音…母音 (アイウエオ) 以外の音のこと。\n※2 短母音…短く発する母音のこと。\n※3 原級…形容詞 [副詞] の本来の形 (辞書に載っている形)。\n※4 不規則変化…比較級や最上級になるとき、規則的に er や est は付かず不規則に変化すること (全く違うスペルになる)。,P189
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item03,「勝ち」から書く比較表現,3,"比較級+than;例文 Her eyes are more beautiful than mine.;比較文の作り方と3つのチェックポイント(何と何,何について,結果)",では、比較級の例文を見てみよう！\n\n例文1\nHer eyes are more beautiful than mine.\n(彼女の目は私の目よりも美しい。)\n\nまずは、この文をどうやって作ったのか考えてみよう！\nHer eyes are beautiful. My eyes are beautiful.\n(彼女の目は美しい。) (私の目は美しい。)\n※斜体は比べているモノ\n\n最初はこんなふうに、目の美しい人が2人いるんだよね。\nで、「じゃあ、どっちの目がより美しいのか勝負！」となるわけだ。\nそして、彼女が勝ったことにして文を書いてみよう。\n\n①勝った方の文を先に書いて、負けた方をあとに書く！\nHer eyes are beautiful ( ) my eyes are beautiful.\n\n②前の文を比較級にし、2文をつなぐ接続詞の than を ( ) へ！\nHer eyes are more beautiful than my eyes are beautiful.\n\n③後ろの文の比べているモノ以外の部分を消して完成！\nHer eyes are more beautiful than my eyes.\n\n1度出た名詞は、2度目は代名詞を使うのが基本なので、\nmy eyes を代名詞の mine にすると例文1になるんだ。\n\nそして、できあがった文を見るときは、3つのポイントをチェック！\n①何と何 [誰と誰] を比べた？ ふつうはSとthan の後ろ\n→ Her eyes と my eyes [mine]。\n②何について比べた？ 比較級のところ\n→ どちらがより beautiful か。\n③結果は？\n→ Her eyes are more beautiful. なので Her eyes の勝ち！\n\n石田 「あの〜……。そもそも比較級ってナニモノなの？」\n英子 「形容詞 [副詞] は、もとの形 (原級) の他に、比較級・最上\n級という形にもなれるの。そして、何かと何かを比較するときは、\n形容詞 [副詞] について比べるわけだから、形容詞 [副詞] の形を比\n較級や最上級に変形させて使うのよ」\nこの3ポイントをチェックすれば、\n「彼女の目はボクの目よりも美しい。」と意味がとれるよね！,P190-P191
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item04,「引き分け」の比較表現,4,as+原級+as;例文 Mop runs as fast as Ishida.;比較文の作り方と3つのチェックポイント;thanの後ろの代名詞,さあ、これで「勝ち」から書くパターンはバッチリおさえた！\n次は、「引き分け」のパターンをおさえてみよう！\n\n例文2\nMop runs as fast as Ishida.\n(モップは石田と同じくらい速く走る。)\n\nこの文も、Mop runs fast. Ishida runs fast. で、\n「じゃあどっちがより速いか勝負！」となったんだろうね。\nそしたら引き分けちゃった……。\n\n引き分けたときは、\n①引き分けなので、どちらでも好きな方を先に書く！\nMop runs fast ( ) Ishida runs fast.\n\n②前の文の比較した部分 (副詞 fast) を as ～ as ではさむ！\nMop runs as fast as Ishida runs fast. (後ろの as は接続詞)\n\n③後ろの文の比べているモノ以外の部分を消して完成！\nMop runs as fast as Ishida. (as ～ as の間には原級が入る)\n\nできあがった文の3つのポイントをチェックすれば、\n①Mop と Ishida について、\n②どちらがより fast かを比べたら、\n③「同じ」という結果だった、とわかるよね。\nだから「モップは石田と同じくらい速く走る。」となるんだね。\n\nthan の後ろに置く代名詞\nどちらが背が高いか勝負をしたとき、He is taller than I am tall. → He is taller than I. となるナリ。でも、口語では He is taller than me. のように I-my-me の3番目 (me) を使うこともできるナリよ。,P191
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item05,「負け」から書く比較表現,5,less+原級+than;not as[so]+原級+as;例文 This bridge is less long than that one.;勝った方からの書き換え,「負け」から書くパターン\n\nでは続いて、例文3を見てみよう！\n\n例文3\nThis bridge is less long than that one.\n= This bridge is not as [so] long as that one.\n(この橋はあの橋ほど長くない。)\n\n今度は、「この橋とあの橋でどっちがより長いか勝負」したんだ。\nThis bridge is long. That bridge is long.\n(この橋は長い。) (あの橋は長い。)\n「この橋」が負けちゃったことにして、文を書いてみよう！\n\n①負けた方の文を先に書いて、勝った方をあとに書く！\nThis bridge is long ( ) that bridge is long.\n\n②前の文の形容詞 [副詞] に less を付け、than を ( ) へ！\nThis bridge is less long than that bridge is long.\n\n③後ろの文の比べているモノ以外の部分を消して完成！\nThis bridge is less long than that bridge.\n\nそして、後ろの bridge を代名詞の one にすると例文3になるよね。\n\nできあがった文の3つのポイントをチェックすると、\n①This bridge と that bridge について、\n②どちらがより long かを比べたら、\n③this bridge が負け、という結果になった。\nいい？だから「この橋はあの橋ほど長くない。」となるんだね。\n\nちなみに、「負け」から書くパターンには、\nThis bridge is not as [so] long as that one.\nという書き方もできるからね。\n\nthan や as は比較用の接続詞！\n比較の文を作るときは、2つの文をくっつける必要があるのサ。\nそのとき、間に入って2つの文をくっつける役割をするのが接続\n詞の than や as なのサ。ちなみに、than や as の後ろの文では、\n前の文とダブる語は省略するのサ。\nあと、例文3は勝った方を先に置いて、次のようにも書けるよ！\nThat bridge is longer than this one.,P192-P193
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item06,比較級の強調,6,"much, far, by far, even, still + 比較級;「はるかに/ずっと」比較級;例文 Rabi runs much faster than Ishida.",4 比較級の強調\n\n実は、今やった比較級は強調することができるんだ。\nよくオバさんたちの会話で聞くじゃない！？\n「うちのラビちゃんは、おたくの薄汚い……石田さんとおっしゃいましたかしら？まあ、そのわけのわからない名前をつけられたイヌなんかよりはるかに速く走れるざますのよ、オ〜ホッホッホッホ！」って。\n……じゃあ、肝心なところだけ英文にしてみよう……。\n\n例文4\nRabi runs much faster than Ishida.\n(ラビは石田よりはるかに速く走る。)\n\nさあ、今までの比較級とどこが違うのかわかる！？\nそう！比較級の faster の前に much が付いてるよね！\n比較級の前に much を付けると「はるかに」のような意味が出るんだ。\nmuch のように、比較級を強調する語をまとめて覚えてしまおう！\n\n● POINT 比較級強調\nmuch\nfar\nby far + 比較級 はるかに [ずっと] 比較級\neven\nstill\n\nシッカリ覚えた？\nでは CHECK問題へ Let's go！,P193
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item07,CHECK問題,7,第22講のまとめ;勝ち・引き分け・負けの表現パターン;練習問題5問,第77講 22. CHECK 第22講のまとめ\n\n| ★勝ち        | more ~ than ..... / ~er than .....                         |\n| ★引き分け    | as 原級 as .....                                         |\n| ★負け        | less ~ than ..... = not as [so] ~ as .....                 |\n\n問題 空所に最も適する語句の番号を選びなさい。\n\nMy daughter gets up (       ) than I.\n① early     ② earlyer   ③ more early ④ earlier\n\nToday is not (       ) as yesterday.\n① so cold   ② less cold ③ colder    ④ more cold\n\nThis book is (       ) than that one.\n① difficulter ② as more difficult ③ more as difficult ④ much more difficult\n\nThis dictionary is (       ) as hers.\n① thick     ② thicker   ③ as thick    ④ more thick\n\nThat computer is (       ) than this one.\n① more good ② less good ③ gooder    ④ less better,P194
eng-01,大岩のいちばんはじめの英文法,英語,ch22,比較 ① ~勝ち・引き分け・負け~,22,ch22-item08,CHECK問題 解答・解説,8,"各問題の正解と詳細な解説;3つのポイント確認(何と何,何について,結果)",解答・解説\n\nここがポイント！\n★3つのポイントを確認しろ！\n①何と何 [誰と誰] を比べた？\n②何について比べた？\n③結果は？\n\n正解 = ④ (訳: 私の娘は私よりも早く起きます。)\n★空所の後ろに than があるので、「勝ち」か「負け」パターンになるとわかる (負けの選択肢は無いので勝ちパターン)。early (5字) は「子音字+ y」なので、y を i に変えて er を付けた④が正解。\n\n正解 = ① (訳: 今日は昨日ほど寒くない。)\n★空所の後ろに as があるので、「引き分け」か「負け」パターンになるとわかる。空所の前の not と合わせて負けパターンを作る ①が正解。so の代わりに as でもよい。負けパターンは2つの表現方法があるのでシッカリ形を覚えよう。\n\n正解 = ④ (訳: この本はあの本よりもはるかに難しい。)\n★空所の後ろに than があるので、「勝ち」か「負け」パターンになるが、負けの選択肢は無いので勝ちパターン。difficult は9字 (6字以上) なので、more difficult になる。その more の前に、比較級の強調 much が付いた④が正解。②と③は、「勝ち (more)」と「引き分け (as)」の両方が入っていて形がおかしいので絶対に×。\n\n正解 = ③ (訳: この辞書は彼女の辞書と同じくらい厚い。)\n★空所の後ろに as があるので、「引き分け」か「負け」パターンになる。よって③が正解。どう？考え方が頭に定着してきた？\n\n正解 = ② (訳: あのコンピューターはこのコンピューターほどよくない。)\n★空所の後ろに than があるので、「勝ち」か「負け」パターンになる。「負け」は「less + 原級 + than 」になるので、②が正解。「勝ち」ならば good の比較級は better になるので、①も③も×。,P195
eng-01,大岩のいちばんはじめの英文法,英語,ch23,比較 ② ~最上級+慣用表現~,23,ch23-item01,最上級の基本,1,最上級は3つ以上のものを比べて「一番〜だ」を表す;the 最上級 in 単数名詞;the 最上級 of 複数名詞;副詞の最上級はtheを付けないことも,「僕が世界で一番きれいだ……。」と\n鏡に向かって言うのが日課になっている人！\n今日からは英語で言えるようになるよ！\n\n今回の主役\n最上級と\n比較を使った慣用表現\n\nさあ、今回は「最上級」の登場！\n最上級とは、「勝負で優勝した！」という優勝報告パターンのこと。\n今日からはナント、優勝報告もできるということですな！\n最上級の作り方は前の講でやったから大丈夫かな！？ (P.189)\nこの講ではその最上級と比較を使った慣用表現をWマスターしよう！\n\n最上級\n最上級とは、「姉が3人姉妹の中で一番背が高い。」とか、\n「石田がこの村の犬たちの中で一番速く走る。」のように、\n3つ以上のものを比べて、\n「〜が一番……だ。」という意味を出すときに使う表現なんだ。\n\n← 一番 = the 最上級\n一番 → = the 最上級\n\n最上級は形が重要なので、形をおさえてから例文を見てもらおうかな。\n● POINT 最上級の形\nthe 最上級 in 単数名詞 → 単数名詞の中で一番最上級だ\nthe 最上級 of 複数名詞 → 複数名詞の中で一番最上級だ\n※副詞の最上級には the を付けないこともある\n\n例文1\n単数名詞の前は「in」、複数名詞の前は「of」ってところに注意！\n最上級の前には the が付くのも要注意だよ。\n\n形が頭に入ったところで、例文1を見てみよう！\n\n例文1\nMy son goes to bed the latest in my family.\n(私の息子は家族の中で一番遅く寝ます。)\n\n「the latest in my family」の部分が、\n「the 最上級 in 単数名詞」の形になっているのに気がついた？\nそれに気がつけば、「単数名詞の中で一番最上級だ」という意味になる\nので、「(私の息子は) 家族の中で一番遅く (寝ます)」という意味がシッ\nカリとれるよね！\n\n続いて例文2も見てみよう！\n\n例文2\nMark worked the hardest of us all.\n(マークは私たち全員の中で一番熱心に働いた。)\n\nこの文は、「Mark worked hard.」がもとの文だよね。\n「一生懸命に (hard)」という副詞の部分を\n「私たち全員の中で一番一生懸命に」とするために、\n「the 最上級 of 複数名詞」の形にして、\n「the hardest of us all」にしたわけだね。\n\n基本形が頭に入っていれば楽勝でしょ！,P196-P197
eng-01,大岩のいちばんはじめの英文法,英語,ch23,比較 ② ~最上級+慣用表現~,23,ch23-item02,"比較を使った慣用表現 (倍数表現, as 原級 as possible)",2,倍数 as 原級 as 〜;as 原級 as possible = as 原級 as S can;as 原級 as の形には「形容詞+名詞」も入る,7 比較を使った慣用表現\n\n比較の基本形はバッチリおさえたので、次は慣用表現の出番ですよ！\nサクサクとやっていくけど、マッタリとついてきてね！\n\n□ 倍数 as 原級 as 〜 (〜の倍数倍原級だ) 《倍数表現》\n※倍数: 1/2倍= half  2倍 = twice  3倍 = three times\n〜倍=〜 times (〜には数字が入る)\n4倍= four times\n\n例文\nThis tower is twice as tall as that one.\n(この塔はあの塔の2倍の高さだ。)\n\nよく見ると「引き分け (as 原級 as)」の形が使ってあるよね！\nだからこれは「2倍の高さだ=2倍と同じ高さだ」と考えてみよう！\nすると、「as 原級 as」の前に「倍数」を入れれば「倍数表現」になると\n覚えておけるよね。\n\n□ as 原級 as possible\n= as 原級 as S can (できるだけ原級)\n\n例文\nAlfred read as many books as possible.\n(アルフレッドはできるだけ多くの本を読んだ。)\n\nこの文は次のようにも書けるんだ。\nAlfred read as many books as he could.\n(V が read で過去形 (現在形なら reads になっているはず) なので、\ncan ではなく could を使っているところに注目ね！)\n\nさらに、例文では原級のところに「many books (形容詞+名詞)」\nが入っているよね。\n\n名詞なんかが入っちゃってる！\nでも、これは間違いじゃなくて、\n実は、「as 原級 as possible」「引き分け」「倍数表現」など、\n「as 原級 as」の形をしたものは、この原級の位置に、\n「形容詞+名詞」を1つのカタマリとして入れることもできるんだ。,P198-P199
eng-01,大岩のいちばんはじめの英文法,英語,ch23,比較 ② ~最上級+慣用表現~,23,ch23-item03,"比較を使った慣用表現 (比較級and比較級, the比較級of the two, The比較級,the比較級)",3,"比較級 and 比較級 (だんだん/ますます比較級);the 比較級 of the two (2つのうちで比較級な方);The 比較級 SV, the 比較級 SV (〜すればするほどますます〜)","□ 比較級 and 比較級 (だんだん比較級 / ますます比較級)\n\n例文\nIt's getting colder and colder.\n(だんだん寒くなってきています。)\n\n同じ比較級を使って「比較級 and 比較級」の形を作ってあげると、\n「だんだん比較級」や「ますます比較級」のような意味になるんだ。\n\n□ the 比較級 of the two (2つのうちで比較級な方)\n\n例文\nTom is the shorter of the two.\n(トムは2人のうちで背が低い方です。)\n\nこれは比較級なのに the が付く珍しい表現なのでシッカリ覚えよう！\n\n□ The 比較級1 SV, the 比較級2 SV.\n(比較級すればするほど、ますます比較級する)\n\n例文\nThe older we grow, the weaker our memory becomes.\n(年をとればとるほど、ますます記憶力は弱くなる。)\n\nこれも the が付く比較級を使った頻出表現。\n語順に注意して、何度も声に出しながら覚えてしまおう！\nあ、一応言っておくけど、何度も声に出すのは例文の方だからね。\n「倍数 as 原級 as 〜!!!」とかさけばれても……少し困るっていうか……。\n\nさ、次いこう、次っ！",P199
eng-01,大岩のいちばんはじめの英文法,英語,ch23,比較 ② ~最上級+慣用表現~,23,ch23-item04,"比較を使った慣用表現 (like A better than B, like A (the) best, one of the 最上級)",4,like A better than B = prefer A to B;like A (the) best in/of 名詞;one of the 最上級 複数名詞,□ like A better than B\n= prefer A to B (B よりも A の方が好きだ)\n\n例文\nI like pandas better than koalas.\n(私はコアラよりパンダの方が好きだ。)\n\npandas の方が better (比較級) だということで、\n「パンダが勝ち→パンダの方が好き」となるんだ。\n\nまた、「prefer A to B 」という比較級の仲間を使って、\nI prefer pandas to koalas.\nと、同じ意味の文を書くこともできるよ。\n\n□ like A (the) best in [of] 名詞\n(名詞の中でAが最も好きだ)\n\n例文\nDavid likes rugby (the) best of all sports.\n(デイビッドはすべてのスポーツの中でラグビーが一番好きだ。)\n\nbest は最上級なので、「〜の中で (一番)」という場合、\n単数名詞の前には「in」、複数名詞の前には「of」が入るんだよね。\nこの使い分けをシッカリしていこう！\n\n□ one of the 最上級 複数名詞\n(最も最上級な複数名詞の1つ)\n\n例文\nYuji is one of the most famous actors in Japan.\n(ユウジは日本で最も有名な俳優の1人です。)\n\n最も有名とされている俳優って、1人じゃなくて何人かいるよね。\nだから、最上級の後ろが複数名詞になっているんだ。\nこの形を使うときは複数名詞にするということを忘れないように！,P200-P201
eng-01,大岩のいちばんはじめの英文法,英語,ch23,比較 ② ~最上級+慣用表現~,23,ch23-item05,"比較を使った慣用表現 (比較級than any other, No other...as/so 原級 as, No other...比較級 than)",5,比較級 than any other 単数名詞 (最上級と同じ意味);No other 単数名詞 is as[so] 原級 as 〜 (最上級と同じ意味);No other 単数名詞 is 比較級 than 〜 (最上級と同じ意味),□ 比較級 than any other 単数名詞\n(他のどんな単数名詞よりも比較級) 《最上級と同じ意味》\n\n例文\nTime is more precious than any other thing.\n(時間は他のどんなものよりも大切だ。)\n\nこれは比較級を使った文だけど、\n「他のどんなモノよりも大切だ→一番大切だ」\nというわけで、最上級と同じ意味になるんだ。\nother の後ろは単数名詞になるのを忘れないようにね！\n\n□ No other 単数名詞 is as [so] 原級 as 〜\n(〜ほど原級な単数名詞はない) 《最上級と同じ意味》\n= No other 単数名詞 is 比較級 than 〜\n(〜より比較級な単数名詞はない) 《最上級と同じ意味》\n\n例文\nNo other mountain in the world is as high as Mt. Everest.\n(世界でエベレスト山ほど高い山はない。)\n= No other mountain in the world is higher than Mt. Everest.\n(世界でエベレスト山よりも高い山はない。)\n\nこの表現も、「エベレスト山が世界で一番高い」という、\n最上級と同じ内容になっていることに注目だよね！\n\n比較を使った表現はまだ他にもあるけど、\n一気にやっても覚えきれないよね！\nまずはこの授業でやったことをシッカリと覚えて、\n今後の勉強で少しずつ知識を積み重ねていこう！,P201
