question_id,book_id,chapter_id,set_id,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,question_type
E01-C20-02-002,eng-01,ch20,E01-C20-02,"「前置詞+関係代名詞」の形になった場合、関係代名詞が ""that"" になることはありますか。",はい、常にthatになる,はい、先行詞が人以外ならthatになる,いいえ、thatは使えない,いいえ、whomのみ使われる,C,"「前置詞+関係代名詞」の形では、関係代名詞として ""that"" を使うことはできません。(P168 ルール②参照)",1,multiple_choice
E01-C20-02-003,eng-01,ch20,E01-C20-02,"関係代名詞 ""what"" は、どのような働きをしますか。",先行詞を修飾する形容詞節を作る,文全体を修飾する副詞節を作る,先行詞を含み、名詞のカタマリを作る,動詞の時制を示す,C,"関係代名詞 ""what"" は先行詞を含み、それ自体が名詞のカタマリを作ります。(P169参照)",1,multiple_choice
E01-C20-02-004,eng-01,ch20,E01-C20-02,"What Richard said is true. (P169例文3) の ""What Richard said"" は文中で何の役割をしていますか。",目的語(O),補語(C),主語(S),副詞句,C,What Richard said (リチャードが言ったこと) は、この文全体の主語(S)として機能する名詞のカタマリです。(P169-P170参照),2,multiple_choice
E01-C20-02-005,eng-01,ch20,E01-C20-02,"慣用表現 ""[what S used to be]"" はどのような意味ですか。",現在のSの姿・人柄,昔のSの姿・人柄,未来のSの姿・人柄,ありのままのS,B,"[what S used to be] は「昔のS(の姿・人柄)」という意味で、""[what S was [were]]"" とほぼ同じ意味の慣用表現です。(P171 POINT参照)",1,multiple_choice
E01-C20-02-006,eng-01,ch20,E01-C20-02,The chair ( ) I am sitting is comfortable. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形を考える),which,on which,that,on that,B,「私が座っている椅子」という意味。元の文は I am sitting on the chair. なので、on which I am sitting となります。(P168参照),2,multiple_choice
E01-C20-02-007,eng-01,ch20,E01-C20-02,This is exactly ( ) I wanted. (これはまさに私が欲しかったものだ) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「私が欲しかったもの」という名詞のカタマリが補語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
E01-C20-02-008,eng-01,ch20,E01-C20-02,"慣用表現 ""(what is more)"" はどのような意味ですか。",いわゆる,さらに悪いことには,その上、おまけに,現在の姿,C,(what is more) は「その上、おまけに」という意味の慣用表現です。(P171 POINT参照),1,multiple_choice
E01-C20-02-009,eng-01,ch20,E01-C20-02,「前置詞のO」とは、具体的に何を指しますか。,他動詞の目的語,自動詞の目的語,前置詞の後ろに来る名詞,文全体の目的語,C,「前置詞のO(目的語)」とは、前置詞の後ろにくる名詞のことを指します。(P170 石田くんと英子さんの会話参照),2,multiple_choice
E01-C20-02-010,eng-01,ch20,E01-C20-02,"問題: ""This is the library (in which) I study math every day."" (P172 CHECK問題2) で (in which) が正解である。なぜか。最も適切な理由を選べ。",先行詞が図書館で、studyの目的語が抜けているから,先行詞が図書館(人以外)で、前置詞inを伴い、後ろが完全な文だから,先行詞が図書館で、studyの主語が抜けているから,先行詞が数学で、前置詞が必要だから,B,"先行詞は ""the library"" (人以外)。空所の後ろの ""I study math every day"" は完全な文です。「図書館で勉強する」なので ""study math in the library"" となり、前置詞 ""in"" と関係代名詞 ""which"" が適切です。(P168, P173参照)",2,multiple_choice
E01-C20-03-001,eng-01,ch20,E01-C20-03,"例文1 ""The girl with whom Dick is playing is my daughter."" (P167) で、""with whom Dick is playing"" の部分はどのような働きをしていますか。","名詞 ""The girl"" を修飾する形容詞節","動詞 ""is"" を修飾する副詞節",文全体の主語となる名詞節,目的語となる名詞節,A,"with whom Dick is playing は、先行詞 ""The girl"" を修飾する形容詞節（形容詞のカタマリ）です。(P167参照)",2,multiple_choice
E01-C20-03-002,eng-01,ch20,E01-C20-03,前置詞が関係代名詞の前に移動してきた場合、その関係代名詞は省略できますか。,はい、できます,いいえ、できません,先行詞が人の場合のみできます,先行詞が人以外の場合のみできます,B,前置詞が関係代名詞の前に移動してきた場合（「前置詞＋関係代名詞」の形）、その関係代名詞は省略できません。(P168 ルール①参照),1,multiple_choice
E01-C20-03-003,eng-01,ch20,E01-C20-03,"関係代名詞 ""what"" は、それ自体に何が含まれていると考えられますか。",接続詞のみ,代名詞のみ,先行詞,動詞,C,"関係代名詞 ""what"" は、先行詞を含む関係代名詞と言われ、「the thing(s) which」のように先行詞の意味合いが含まれています。(P169参照)",2,multiple_choice
E01-C20-03-004,eng-01,ch20,E01-C20-03,"Give me [what you have in the box]. (P170例文) の [what you have in the box] は、動詞 ""Give"" の何になっていますか。",主語(S),間接目的語(O1),直接目的語(O2),補語(C),C,Give me O2 (私にO2をくれ) の形で、[what you have in the box] (箱に入っているもの) は直接目的語(O2)になっています。(P170参照),2,multiple_choice
E01-C20-03-005,eng-01,ch20,E01-C20-03,"慣用表現 ""(what is worse)"" はどのような意味ですか。",いわゆる,さらに悪いことには,その上、おまけに,昔の姿,B,(what is worse) は「さらに悪いことには」という意味の慣用表現です。(P171 POINT参照),1,multiple_choice
E01-C20-03-006,eng-01,ch20,E01-C20-03,The pen ( ) I am writing is new. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形を考える),which,with which,that,with that,B,「私が書いているペン」という意味。元の文は I am writing with the pen. なので、with which I am writing となります。(P168参照),2,multiple_choice
E01-C20-03-007,eng-01,ch20,E01-C20-03,I can't believe ( ) he told me. (彼が私に言ったことが信じられない) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「彼が私に言ったこと」という名詞のカタマリが目的語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
E01-C20-03-008,eng-01,ch20,E01-C20-03,"慣用表現 ""A is to B what C is to D"" はどのような意味ですか。",AとBはCとDより重要だ,AとBの関係はCとDの関係と同じだ,AにとってBは、CにとってのDではない,AまたはBはCまたはDと同じだ,B,A is to B what C is to D は「AとBの関係はCとDの関係と同じだ」という意味の慣用表現です。(P171 POINT参照),2,multiple_choice
E01-C20-03-009,eng-01,ch20,E01-C20-03,関係代名詞 what を使った慣用表現の中には、例外的に何のカタマリを作るものがありますか。,名詞のカタマリ,形容詞のカタマリ,副詞のカタマリ,動詞のカタマリ,C,慣用表現のときだけは、副詞のカタマリを作る what もあると説明されています (例: what is called)。(P171参照),2,multiple_choice
E01-C20-03-010,eng-01,ch20,E01-C20-03,"問題: ""My mother is not (what) she was."" (P172 CHECK問題3) で (what) が正解である。これは何の慣用表現か。",what S is,what S was,what is called,what is more,B,"これは ""[what S was [were]]"" (昔のSの姿・人柄) という関係代名詞 what を使った慣用表現です。「母は以前の母ではない」という意味になります。(P171, P173参照)",1,multiple_choice
E01-C20-04-001,eng-01,ch20,E01-C20-04,The girl whom Dick is playing with is my daughter. (P167例文1) の whom は、元の文のどの語の代わりをしていますか。,The girl,my daughter,Dick,her,D,"whom は、元の文 ""Dick is playing with her."" の ""her"" (The girlを指す) の代わりと接続詞の働きを兼ねています。(P167参照)",2,multiple_choice
E01-C20-04-002,eng-01,ch20,E01-C20-04,「前置詞+関係代名詞」の後ろの文が「完全な文」であるとは、具体的にどういうことですか。,主語・動詞・目的語・補語など、文型に必要な要素が揃っている,疑問詞が使われていない,否定語が使われていない,代名詞が使われていない,A,「完全な文」とは、その文型に必要な主語・動詞・目的語・補語などの要素が欠けることなく揃っている状態を指します。(P168 注意参照),2,multiple_choice
E01-C20-04-003,eng-01,ch20,E01-C20-04,"関係代名詞 ""what"" が名詞のカタマリを作るため、文中でどのような位置に使えますか。",主語(S)・目的語(O)・補語(C)・前置詞の目的語(O),動詞(V)の前や後,形容詞の前,副詞の後,A,名詞のカタマリは、文中で主語(S)、目的語(O)、補語(C)、または前置詞の目的語(O)になることができます。関係代名詞 what が作る名詞のカタマリも同様です。(P170参照),1,multiple_choice
E01-C20-04-004,eng-01,ch20,E01-C20-04,This is [what Susanna did]. (P170例文) の [what Susanna did] は、文中で何の役割をしていますか。,主語(S),目的語(O),補語(C),副詞句,C,[what Susanna did] (スザンナがしたこと) は、be動詞 is の補語(C)として機能する名詞のカタマリです。「これ = スザンナがしたこと」という関係です。(P170参照),2,multiple_choice
E01-C20-04-005,eng-01,ch20,E01-C20-04,"慣用表現 ""(what is +比較級)"" はどのような意味ですか。",いわゆる,さらに比較級なことには,その上、おまけに,昔の姿,B,(what is +比較級) は「さらに比較級なことには」という意味の慣用表現です。(P171 POINT参照),1,multiple_choice
E01-C20-04-006,eng-01,ch20,E01-C20-04,The topic ( ) we talked was interesting. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形、または前置詞なしの形を考える),which,about which,that,about that,A,「私たちが議論している問題」という意味。discussは他動詞なのでdiscuss the problem。よって、the problem which we are discussing... または the problem (that/省略) we are discussing... となる。選択肢にabout whichがあるが、discuss aboutは通常使わない。ここでは前置詞なしで目的格の関係代名詞which(またはthat/省略)が適切。選択肢Aが最も適切。(P162-P163参照),2,multiple_choice
E01-C20-04-007,eng-01,ch20,E01-C20-04,Please show me ( ) you bought. (あなたが買ったものを見せてください) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「あなたが買ったもの」という名詞のカタマリが目的語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
E01-C20-04-008,eng-01,ch20,E01-C20-04,"例文 ""Jim is (what is called) a walking dictionary."" (P171) で、""(what is called)"" は例外的に何のカタマリを作っていますか。",名詞のカタマリ,形容詞のカタマリ,副詞のカタマリ,動詞のカタマリ,C,"この ""(what is called)"" (いわゆる) は、例外的に副詞のカタマリとして機能し、名詞句 ""a walking dictionary"" を修飾しています。(P171参照)",2,multiple_choice
E01-C20-04-009,eng-01,ch20,E01-C20-04,関係代名詞 what の後ろは、どのような形になりますか。,常に完全な文,常に主語が抜けた文,常に目的語が抜けた文,主語または目的語などが抜けた不完全な文,D,"関係代名詞 what は「接続詞＋代名詞」の働きをし、what 自身が代名詞の役割を担うため、what の後ろは主語や目的語などが抜けた不完全な文になります。(P169, P170参照)",2,multiple_choice
E01-C20-04-010,eng-01,ch20,E01-C20-04,"問題: ""(That) he said so is true."" (P172 CHECK問題4) で (That) が正解である。なぜ ""What"" ではなく ""That"" なのか。",saidの目的語がsoで完全な文だから,先行詞がないから,isの主語になる名詞節が必要だから,彼が言った内容を指すから,A,"he said so は「彼がそう言った」という完全な文（saidの目的語がso）です。関係代名詞 what の後ろは不完全な文になるため使えません。ここでは「彼がそう言ったということ」という名詞節を作る接続詞 ""That"" が適切です。(P173解説参照)",3,multiple_choice
E01-C20-05-001,eng-01,ch20,E01-C20-05,"The girl with whom Dick is playing... (P167) の ""with whom"" の whom は、どの格の関係代名詞ですか。",主格,所有格,目的格,無格,C,"前置詞 ""with"" の目的語となる役割を果たすため、目的格の関係代名詞 ""whom"" が使われています。(P166-P167参照)",1,multiple_choice
E01-C20-05-002,eng-01,ch20,E01-C20-05,"That is the house in which Jack lives. (P168例文2) の ""in which Jack lives"" の後ろの ""Jack lives"" はどのような文ですか。",不完全な文 (主語が不足),不完全な文 (目的語が不足),完全な文 (第1文型),不完全な文 (補語が不足),C,Jack lives は Jack(S) + lives(V 自動詞) で第1文型として完成しており、何も抜けていない完全な文です。(P168 注意参照),2,multiple_choice
E01-C20-05-003,eng-01,ch20,E01-C20-05,"関係代名詞 what を使った文 ""What Richard said is true."" で、""What Richard said"" が名詞のカタマリとして機能しているのはなぜですか。",Richardが主語だから,saidが動詞だから,What Richard said全体が文の主語になっているから,trueが形容詞だから,C,"What Richard said (リチャードが言ったこと) というカタマリ全体が、動詞 ""is"" の主語として機能しているため、名詞のカタマリと判断できます。(P169参照)",2,multiple_choice
E01-C20-05-004,eng-01,ch20,E01-C20-05,Tell me about [what happened in the classroom]. (P170例文) の [what happened in the classroom] は、何になっていますか。,動詞tellの目的語,前置詞aboutの目的語,主語,補語,B,"[what happened in the classroom] (教室で起こったこと) は、前置詞 ""about"" の目的語(O)になっている名詞のカタマリです。(P170参照)",2,multiple_choice
E01-C20-05-005,eng-01,ch20,E01-C20-05,"Nancy doesn't know what I am. (P171例文4) の ""what I am"" は「今の私(の姿・人柄)」という意味ですが、これは what のどのような用法ですか。",通常の用法,慣用表現,例外的な副詞用法,形容詞用法,B,"what S is [am/are] は「現在のS(の姿・人柄)」という意味の、関係代名詞 what を使った慣用表現の一つです。(P171 POINT, 例文4参照)",1,multiple_choice
E01-C20-05-006,eng-01,ch20,E01-C20-05,The music ( ) I am listening is very relaxing. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形を考える),which,to which,that,to that,B,「私が聴いている音楽」という意味。元の文は I am listening to the music. なので、to which I am listening となります。(P168参照),2,multiple_choice
E01-C20-05-007,eng-01,ch20,E01-C20-05,This is ( ) I have been looking for. (これが私がずっと探していたものです) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「私がずっと探していたもの」という名詞のカタマリが補語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
E01-C20-05-008,eng-01,ch20,E01-C20-05,"Jim is (what is called) a walking dictionary. (P171例文) で、""(what is called)"" はどのような品詞のカタマリとして機能していますか。",名詞,形容詞,副詞,接続詞,C,"この文の ""(what is called)"" (いわゆる) は、例外的に副詞のカタマリとして機能し、名詞句 ""a walking dictionary"" を修飾しています。(P171参照)",2,multiple_choice
E01-C20-05-009,eng-01,ch20,E01-C20-05,"関係代名詞 ""what"" の後ろは、何が抜けた不完全な文になりますか。",主語のみ,目的語のみ,主語または目的語など(名詞/代名詞),補語のみ,C,"関係代名詞 ""what"" の後ろは、what自体がSやOの役割を兼ねるため、主語(what V...)や目的語(what SV▲...)などが抜けた不完全な文になります。(P169参照)",2,multiple_choice
E01-C20-05-010,eng-01,ch20,E01-C20-05,"問題: ""We cannot rely on (what) Paul says."" (P172 CHECK問題5) で (what) が正解である。なぜ ""which"" や ""that"" ではダメなのか。",先行詞がないから,Paul saysが不完全な文だから,rely onの目的語が必要だから,先行詞がなく、saysの目的語が抜けている名詞節が必要だから,D,"前置詞 ""on"" の目的語となる名詞のカタマリが必要で、かつ他動詞 ""says"" の目的語も抜けています。この両方を満たすのは先行詞を含み自身も代名詞の働きをする ""what"" だけです。""which"" や ""that"" は先行詞が必要です。(P170, P173参照)",3,multiple_choice
E01-C20-06-001,eng-01,ch20,E01-C20-06,前置詞が関係代名詞の前に移動する理由として、本文ではどのように説明されていますか。,文が短くなるから,意味が明確になるから,前置詞が元々いた代名詞(関係代名詞になった)のそばに行きたがるから,文法ルールで決まっているから,C,前置詞は後ろに名詞がいないと寂しく、元々いた代名詞が関係代名詞になったので、その関係代名詞の前へ移動する、とユーモラスに説明されています。(P167参照),2,multiple_choice
E01-C20-06-002,eng-01,ch20,E01-C20-06,「前置詞+関係代名詞」の形で、先行詞が「人」の場合、関係代名詞は何を使いますか。,which,who,whom,whose,C,"「前置詞+関係代名詞」の形で先行詞が「人」の場合、関係代名詞は目的格の ""whom"" を使います（whoは不可）。(P166, P167参照)",2,multiple_choice
E01-C20-06-003,eng-01,ch20,E01-C20-06,"関係代名詞 ""what"" は「〜こと・もの」と訳されますが、これは ""what"" が何を作るからですか。",形容詞のカタマリ,副詞のカタマリ,名詞のカタマリ,疑問のカタマリ,C,"関係代名詞 ""what"" は名詞のカタマリを作るため、「〜こと・もの」と訳されます。(P169参照)",1,multiple_choice
E01-C20-06-004,eng-01,ch20,E01-C20-06,"What he achieved was remarkable. この文で ""What he achieved"" はどのような働きをしていますか。",主語,目的語,補語,副詞句,A,What he achieved (彼が達成したこと) は、この文全体の主語(S)として機能する名詞のカタマリです。(P169-P170参照),2,multiple_choice
E01-C20-06-005,eng-01,ch20,E01-C20-06,慣用表現「現在のS(の姿・人柄)」を表す関係代名詞 what を使ったフレーズはどれですか。,what S was,what S used to be,what S is,what is called,C,"「現在のS(の姿・人柄)」は ""[what S is [am/are]]"" で表されます。(P171 POINT参照)",1,multiple_choice
E01-C20-06-006,eng-01,ch20,E01-C20-06,The person ( ) I spoke is a famous actor. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形を考える),whom,to whom,that,to that,B,「私が話した人」という意味。元の文は I spoke to the person. なので、to whom I spoke となります。(P167-P168参照),2,multiple_choice
E01-C20-06-007,eng-01,ch20,E01-C20-06,Do you understand ( ) I mean? (私の言っていることが分かりますか) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「私の言っていること」という名詞のカタマリが目的語になるので、関係代名詞 ""what"" を使います。(P170参照)",1,multiple_choice
E01-C20-06-008,eng-01,ch20,E01-C20-06,"慣用表現「昔のS(の姿・人柄)」を表す関係代名詞 what を使ったフレーズで、""what S was [were]"" とほぼ同じ意味のものはどれですか。",what S is,what S will be,what S used to be,what S calls,C,"「昔のS(の姿・人柄)」は ""[what S used to be]"" で表され、これは ""[what S was [were]]"" とほぼ同じ意味です。(P171 POINT参照)",1,multiple_choice
E01-C20-06-009,eng-01,ch20,E01-C20-06,「前置詞+関係代名詞」の空所補充問題で、空所に入れる前置詞を見つけるコツとして、本文で紹介されているのはどのような方法ですか。,後ろの動詞の種類で判断する,先行詞の種類で判断する,空所を後ろに移動し、先行詞の代名詞を付けて考える,意味から類推する,C,空所に入れる前置詞を見つけるコツとして、空所を関係詞節の末尾に移動させ、さらに先行詞の代名詞をその後ろに補って考えると適切な前置詞が分かりやすい、と説明されています。(P168参照),2,multiple_choice
E01-C20-06-010,eng-01,ch20,E01-C20-06,問題: CHECK問題のポイント(P173)「関係代名詞 what は名詞のカタマリを作る！」とある。これは what が形容詞節を作らないことを意味するか。,はい、形容詞節は作らない,いいえ、形容詞節も作る,名詞節と形容詞節の両方を作る,文脈による,A,"はい、関係代名詞 what は先行詞を含んでいるため、それ自体が名詞のカタマリ（名詞節）となり、他の名詞を修飾する形容詞節は作りません。(P169, P173参照)",2,multiple_choice
E01-C20-07-001,eng-01,ch20,E01-C20-07,前置詞が関係代名詞の前に移動してきた場合、その関係代名詞節の後ろの文はどのような構造になりますか。,主語が抜けた不完全な文,目的語が抜けた不完全な文,名詞が何も抜けていない完全な文,補語が抜けた不完全な文,C,「前置詞＋関係代名詞」の後ろは、名詞が何も抜けていない完全な文になります。(P168 注意参照),1,multiple_choice
E01-C20-07-002,eng-01,ch20,E01-C20-07,「前置詞+関係代名詞」の形で、先行詞が「人以外」の場合、関係代名詞は何を使いますか。,which,who,whom,whose,A,"「前置詞+関係代名詞」の形で先行詞が「人以外」の場合、関係代名詞は ""which"" を使います。(P166, P168参照)",1,multiple_choice
E01-C20-07-003,eng-01,ch20,E01-C20-07,"関係代名詞 ""what"" が「接続詞＋代名詞」の働きをする点で他の関係代名詞と同じですが、決定的な違いは何ですか。",先行詞が必要ない（先行詞を含む）ことと、名詞のカタマリを作ること,常に主格であること,常に目的格であること,形容詞のカタマリしか作らないこと,A,"関係代名詞 ""what"" は、他の関係代名詞と異なり、先行詞を自身に含み、形容詞のカタマリではなく名詞のカタマリを作ります。(P169参照)",2,multiple_choice
E01-C20-07-004,eng-01,ch20,E01-C20-07,"This is (what she wants). (P170のCの例の変形) ( )内の ""what she wants"" は、文中でどのような役割をしていますか。",主語,目的語,補語,副詞,C,"what she wants (彼女が欲しがっているもの) は、be動詞 ""is"" の補語(C)として機能する名詞のカタマリです。(P170参照)",2,multiple_choice
E01-C20-07-005,eng-01,ch20,E01-C20-07,"慣用表現 ""(what is more)"" とほぼ同じ意味の慣用表現はどれですか。",what S is,what S was,what is worse,(特になし、これが固有の意味),D,(what is more) は「その上、おまけに」という意味で、他の慣用表現とは異なる独自の意味を持ちます。(P171 POINT参照),1,multiple_choice
E01-C20-07-006,eng-01,ch20,E01-C20-07,The company ( ) I work is very large. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形を考える),which,for which,that,for that,B,「私が働いている会社」という意味。元の文は I work for the company. なので、for which I work となります。(P168参照),2,multiple_choice
E01-C20-07-007,eng-01,ch20,E01-C20-07,I gave him ( ) he needed. (私は彼に必要なものをあげた) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「彼が必要なもの」という名詞のカタマリが直接目的語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
E01-C20-07-008,eng-01,ch20,E01-C20-07,A is to B what C is to D の慣用表現で、whatは何のカタマリを作っていますか。,名詞のカタマリ (Bの補語),形容詞のカタマリ,副詞のカタマリ,名詞のカタマリ (isの補語),D,"この構文では、""what C is to D"" が名詞のカタマリを作り、最初の is の補語になっています。「AとBの関係は [CとDの関係] と同じだ」という意味です。(P171 POINT参照)",3,multiple_choice
E01-C20-07-009,eng-01,ch20,E01-C20-07,"関係代名詞 ""what"" は先行詞を含みますが、もし先行詞を分けて表現するなら、どのような形に相当しますか。",the person who,the place where,the time when,the thing(s) which,D,"関係代名詞 ""what"" は先行詞を含み、「the thing(s) which」に相当します。(P169参照)",1,multiple_choice
E01-C20-07-010,eng-01,ch20,E01-C20-07,問題: 「前置詞＋関係代名詞」の形で関係代名詞が省略できないのはなぜか、構造的な観点から説明せよ。,前置詞は必ず目的語を必要とするから,関係代名詞が主格になるから,意味が曖昧になるから,thatが使えないから,A,前置詞は必ず後ろに目的語となる名詞（代名詞）を必要とします。「前置詞＋関係代名詞」の形では、関係代名詞がその目的語の役割を果たしているため、省略すると前置詞の目的語がなくなってしまい文法的に誤りとなるからです。(P168参照),3,multiple_choice
E01-C20-08-001,eng-01,ch20,E01-C20-08,目的格の関係代名詞が前置詞の目的語として使われる場合、その前置詞は関係代名詞の前に移動できます。移動した場合、関係代名詞の省略は可能ですか。,常に可能,常に不可能,先行詞が人の場合のみ可能,先行詞が物の場合のみ可能,B,前置詞が関係代名詞の前に移動した場合、「前置詞＋関係代名詞」の形となり、この関係代名詞は省略できません。(P168 ルール①参照),1,multiple_choice
E01-C20-08-002,eng-01,ch20,E01-C20-08,"That is the house in which Jack lives. (P168例文2) において、""in which"" を ""in that"" に置き換えることはできますか。",はい、できます,いいえ、できません,先行詞が家だからできます,Jackが人だからできません,B,"「前置詞＋関係代名詞」の形では、関係代名詞として ""that"" を使うことはできません。したがって ""in that"" にはできません。(P168 ルール②参照)",1,multiple_choice
E01-C20-08-003,eng-01,ch20,E01-C20-08,"関係代名詞 ""what"" の基本的な訳し方は何ですか。",〜する場所,〜する方法,〜する時,〜すること・もの,D,"関係代名詞 ""what"" は名詞のカタマリを作り、「〜すること」や「〜するもの」と訳すのが基本です。(P169参照)",1,multiple_choice
E01-C20-08-004,eng-01,ch20,E01-C20-08,I will do ( ) I can for you. (あなたのためにできることは何でもします) 空所に適切な関係代名詞を選びなさい。,which,that,what,all that,C,"「私ができること」という名詞のカタマリがdoの目的語になるので ""what""。「all that I can」も可能だが、一語ならwhat。(P169参照)",2,multiple_choice
E01-C20-08-005,eng-01,ch20,E01-C20-08,慣用表現「いわゆる」を表す関係代名詞 what を使ったフレーズはどれですか。,what is more,what is worse,what is called,what S is,C,"「いわゆる」は ""(what is called)"" または ""(what we/they/you call)"" で表されます。(P171 POINT参照)",1,multiple_choice
E01-C20-08-006,eng-01,ch20,E01-C20-08,The problem ( ) we are discussing is very serious. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形、または前置詞なしの形を考える),which,about which,that,about that,A,「私たちが議論している問題」という意味。discussは他動詞なのでdiscuss the problem。よって、the problem which we are discussing... または the problem (that/省略) we are discussing... となる。選択肢にabout whichがあるが、discuss aboutは通常使わない。ここでは前置詞なしで目的格の関係代名詞which(またはthat/省略)が適切。選択肢Aが最も適切。(P162-P163参照),2,multiple_choice
E01-C20-08-007,eng-01,ch20,E01-C20-08,Education is ( ) makes us civilized. (教育こそが我々を文明化するものである) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「我々を文明化するもの」という名詞のカタマリが補語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
E01-C20-08-008,eng-01,ch20,E01-C20-08,関係代名詞 what を使った慣用表現は、常に名詞のカタマリを作りますか。,はい、常に名詞のカタマリです,いいえ、副詞のカタマリを作ることもあります,いいえ、形容詞のカタマリを作ることもあります,いいえ、動詞のカタマリを作ることもあります,B,基本的には名詞のカタマリを作りますが、慣用表現のときだけは例外的に副詞のカタマリを作る what もあると説明されています (例: what is called)。(P171参照),2,multiple_choice
E01-C20-08-009,eng-01,ch20,E01-C20-08,「前置詞のO(目的語)」とは、前置詞の後ろに来る何のことですか。,動詞,形容詞,名詞,副詞,C,「前置詞のO(目的語)」とは、前置詞の後ろに必ず来る「名詞」のことを指します。(P170 石田くんと英子さんの会話参照),1,multiple_choice
E01-C20-08-010,eng-01,ch20,E01-C20-08,問題: CHECK問題のポイント(P173)で「『前置詞+関係代名詞』の関係代名詞(目的格)は省略不可で、thatも使えない！」とある。これはなぜか、それぞれ理由を述べよ。,省略すると前置詞の目的語がなくなり、thatは前置詞の後に置けないルールだから。,意味が曖昧になり、thatは古風な表現だから。,発音が難しくなり、thatは所有格がないから。,文が長くなり、thatは疑問詞だから。,A,関係代名詞を省略すると前置詞の目的語がなくなってしまい文法的に誤りになります。また、前置詞の直後に関係代名詞thatを置くことはできないというルールがあるためです。(P168 ルール①②参照),3,multiple_choice
E01-C20-09-001,eng-01,ch20,E01-C20-09,"The girl with whom Dick is playing... の ""with whom"" のように前置詞が関係代名詞の前に来るのは、元々その前置詞がどこにあったからですか。",関係代名詞節の動詞の後,関係代名詞節の主語の前,関係代名詞節の末尾(関係代名詞が目的語だった名詞の前),先行詞の前,C,元々は関係代名詞節の末尾などで、関係代名詞が目的語として機能していた名詞の前にあった前置詞が、関係代名詞の前に移動します。(P167参照),2,multiple_choice
E01-C20-09-002,eng-01,ch20,E01-C20-09,「前置詞＋関係代名詞」の形では、関係代名詞として whom (人) や which (人以外) を使いますが、who (人) は使えますか。,はい、使えます,いいえ、使えません,whomの代わりに常に使えます,くだけた表現でのみ使えます,B,前置詞の後ろでは、目的格の whom を使い、who は通常使いません。(一般的な文法規則。本文ではwhomを使用。),2,multiple_choice
E01-C20-09-003,eng-01,ch20,E01-C20-09,"関係代名詞 ""what"" が作る名詞のカタマリは、文中で主語、目的語、補語の他に何になれますか。",動詞の修飾語,形容詞の修飾語,前置詞の目的語,接続詞,C,"関係代名詞 ""what"" が作る名詞のカタマリは、主語(S)、目的語(O)、補語(C)の他に、「前置詞の目的語(O)」にもなれます。(P170参照)",1,multiple_choice
E01-C20-09-004,eng-01,ch20,E01-C20-09,"He is not (what he used to be). (P171のwhat S wasの応用) ( )内の ""what he used to be"" はどのような意味ですか。",現在の彼,ありのままの彼,昔の彼(の姿・人柄),未来の彼,C,what S used to be は「昔のS(の姿・人柄)」という意味の慣用表現です。(P171 POINT参照),1,multiple_choice
E01-C20-09-005,eng-01,ch20,E01-C20-09,関係代名詞 what を使った慣用表現で、「さらに悪いことには」という意味のものはどれですか。,what is more,what is worse,what is called,what S is,B,"「さらに悪いことには」は ""(what is worse)"" で表されます。(P171 POINT参照)",1,multiple_choice
E01-C20-09-006,eng-01,ch20,E01-C20-09,The tool ( ) he fixed the car is in the box. ( ) に適切なのはどれですか。(前置詞+関係代名詞の形を考える),which,with which,that,with that,B,「彼が車を修理した道具」という意味。元の文は He fixed the car with the tool. なので、with which he fixed the car となります。(P168参照),2,multiple_choice
E01-C20-09-007,eng-01,ch20,E01-C20-09,This book is ( ) you are looking for. (この本があなたが探しているものです) 空所に適切な関係代名詞を選びなさい。,which,that,what,who,C,"「あなたが探しているもの」という名詞のカタマリが補語になるので、関係代名詞 ""what"" を使います。(P170参照)",2,multiple_choice
